"","baseMean","log2FoldChange","lfcSE","pvalue","padj","status"
"ACP6",909.581858517877,-2.0063729254164,0.102249012001155,9.95042798316027e-86,4.57014092694475e-85,"OK"
"GJA5",152.883180546877,2.15083413980869,0.33380492508738,1.16836671402715e-10,1.99509324293657e-10,"OK"
"GJA8",0,NaN,NaN,NaN,NaN,"Low"
"GPR89B",70.7428601413241,0.223642455591211,0.418678874473988,0.59322927451629,0.616179324291268,"OK"
"MIR5087",0.790670816706405,0.865092224886652,1.01830491987985,0.395580083124587,NaN,"Low"
"NBPF14",698.199591038929,-0.37321582674595,0.140138377890676,0.00774025459573041,0.00949252286023271,"OK"
"PPIAL4F",0,NaN,NaN,NaN,NaN,"Low"
"PPIAL4D",0,NaN,NaN,NaN,NaN,"Low"
"NBPF15",365.932765122914,-1.18523352705492,0.143359816669443,1.36747301126663e-16,2.72956287604869e-16,"OK"
"NBPF16",293.087556638029,-0.67631991598736,0.178826329179958,0.000155577770291256,0.000209471109123656,"OK"
"PPIAL4E",0,NaN,NaN,NaN,NaN,"Low"
"LOC645166",408.146532070499,-0.304876406248532,0.167155951210446,0.0681665884760513,0.0780183442334891,"OK"
"LOC388692",591.551395640565,-0.175257273839278,0.132366629598306,0.18549336941037,0.204507102374718,"OK"
"FCGR1C",25.8609055439563,4.48714934317756,0.754154219719186,2.682908206471e-09,4.40132852100582e-09,"OK"
"FAM91A2",36.2913612302552,-0.0942266571776275,0.402028418111866,0.814691458101782,0.828510074318511,"OK"
"HIST2H2BF",49.6355313372634,-0.87822807536908,0.390415102842395,0.0244824443443108,0.0290143532406333,"OK"
"FCGR1A",232.024061369434,3.56557116080562,0.276351263948919,4.36773678419525e-38,1.25366690456272e-37,"OK"
"HIST2H3D",12.6263692790245,-2.99768763244688,0.794656237929762,0.000161744789503019,0.000217543370921567,"OK"
"HIST2H4A",0,NaN,NaN,NaN,NaN,"Low"
"HIST2H4B",0,NaN,NaN,NaN,NaN,"Low"
"HIST2H3C",0,NaN,NaN,NaN,NaN,"Low"
"HIST2H3A",0,NaN,NaN,NaN,NaN,"Low"
"HIST2H2AA4",0,NaN,NaN,NaN,NaN,"Low"
"HIST2H2AA3",0,NaN,NaN,NaN,NaN,"Low"
"HIST2H2BC",20.6025713968526,-1.9468499232026,0.760590302801399,0.0104775664055135,0.012741220432962,"OK"
"HIST2H2BE",2531.75223045229,-0.196906768986576,0.0653221778183281,0.00257493326319717,0.00325062886768816,"OK"
"HIST2H2AC",50.8788232274421,-2.27146572264137,0.411162110524114,3.30422293579012e-08,5.22080167748106e-08,"OK"
"HIST2H2AB",9.15196791749967,-1.91021163090996,1.03931813697884,0.066070218461133,NaN,"Low"
"BOLA1",744.458662344916,0.087289350853778,0.144042483615929,0.544516570576667,0.568443269295536,"OK"
"SV2A",17806.4586763206,3.70841840634082,0.0484748666844952,0,0,"OK"
"SF3B4",5166.0418031082,-1.58056587448768,0.0683653867359094,2.95551912103876e-118,1.71075009266389e-117,"OK"
"MTMR11",802.466413845713,-0.401853661318058,0.108476397525606,0.000211786182903151,0.000283451688384783,"OK"
"OTUD7B",2071.91363601652,0.46993776289285,0.0800970368908966,4.43468616463912e-09,7.2217264969582e-09,"OK"
"VPS45",3885.47496568636,0.630702136744646,0.0853875725486285,1.50919002090334e-13,2.79519884167936e-13,"OK"
"PLEKHO1",2935.7027673717,1.06012601750559,0.0959629343773681,2.26046390966196e-28,5.62248815764131e-28,"OK"
"ANP32E",5319.39325113672,-0.652482731023678,0.141282471008637,NaN,NaN,"Outlier"
"CA14",1261.16676676799,-0.821900028624376,0.0805935816013335,2.02224642674008e-24,4.69257418087817e-24,"OK"
"APH1A",7787.51576661502,-1.28621701165451,0.076876018751302,7.78451414511882e-63,2.94944006262647e-62,"OK"
"C1orf54",271.543714856091,1.39951299813331,0.186279505381051,5.77992061440872e-14,1.08237048795939e-13,"OK"
"C1orf51",794.771150927425,1.1825891103745,0.117514527498723,8.02260920226813e-24,1.84235566139561e-23,"OK"
"MRPS21",5067.01065936872,0.0294919956676276,0.0731044466632552,0.686637265910918,0.707129956401496,"OK"
"PRPF3",4493.05840633655,-0.961019789782311,0.0591638092409588,2.48858647592761e-59,9.14577431938028e-59,"OK"
"RPRD2",5773.99280555161,0.0916295735902349,0.0475813508058384,0.0541361558925887,0.0624352975452152,"OK"
"TARS2",2855.83831765384,-0.642532094125944,0.0513160747473459,5.7258988082581e-36,1.5957526091419e-35,"OK"
"ECM1",2163.45103284698,-0.892717707013581,0.0760830319404901,8.58685223371782e-32,2.26132759447678e-31,"OK"
"LINC00568",21.3055331720303,0.225561155649842,0.588790548750516,0.701651290734416,0.721783297974941,"OK"
"ADAMTSL4",1886.4137486073,-4.56544628695966,0.112773304118713,0,0,"OK"
"MIR4257",4.55462503597973,-1.08010043652454,1.15737882308984,0.350701318699218,NaN,"Low"
"MCL1",15821.6524266638,-1.6627504434841,0.068310214319556,7.19050736697822e-131,4.5267802143229e-130,"OK"
"ENSA",12989.6526041006,0.791132190945326,0.0372604760503076,4.78720053992251e-100,2.46685389030211e-99,"OK"
"GOLPH3L",1758.59445944103,-0.682378013187558,0.106207886412476,1.31932030100127e-10,2.24874926833168e-10,"OK"
"HORMAD1",26.2122198779384,-4.69821016059662,0.81852476742712,9.47599171250861e-09,1.52535532808971e-08,"OK"
"CTSS",1032.16084121011,-1.37342094978925,0.0890358298974956,1.10321492137358e-53,3.81726558970891e-53,"OK"
"CTSK",643.999808075654,-0.874130753783414,0.137424420550117,2.00691380878132e-10,3.40081155012338e-10,"OK"
"ARNT",3834.97647185115,-0.220688114377162,0.0527377714473222,2.85629667072704e-05,3.97387088549645e-05,"OK"
"SETDB1",3621.32616619001,-1.14704313401718,0.0484111798454354,4.18086159529211e-124,2.51517799090336e-123,"OK"
"CERS2",12889.2011795443,-0.684989168962921,0.06498505928283,5.60693155030634e-26,1.33673044362287e-25,"OK"
"ANXA9",272.541484898048,-4.24376686964865,0.486985065265476,NaN,NaN,"Outlier"
"FAM63A",1763.15318697363,1.0381454482424,0.10189479146482,2.23398251568651e-24,5.17983899998543e-24,"OK"
"PRUNE",2127.01642296204,-0.0870783113905624,0.0749132871639667,0.245077866447288,0.266490833640097,"OK"
"BNIPL",161.01710418327,-2.53679051572252,0.245107835733301,4.198358620912e-25,9.84777563379926e-25,"OK"
"C1orf56",435.967215281764,-0.441312112901943,0.118044856730949,0.000185112661754085,0.000248257719953884,"OK"
"CDC42SE1",6479.09742387107,-0.31375957985295,0.0377815339284057,1.00177424377017e-16,2.00411312187907e-16,"OK"
"MLLT11",9787.57548476436,3.78017149373077,0.0759911990287215,0,0,"OK"
"GABPB2",364.161437796282,-0.585124486226745,0.127254844984931,4.26458093245974e-06,6.16415685033092e-06,"OK"
"SEMA6C",2165.15685070514,2.46466903315327,0.0720342438319694,1.43490829010543e-256,1.65359204055202e-255,"OK"
"TNFAIP8L2",81.5165831810882,0.429351541321094,0.274934791432826,0.118370785800193,0.132629985200836,"OK"
"TNFAIP8L2-SCNM1",0,NaN,NaN,NaN,NaN,"Low"
"LYSMD1",1103.61539500523,0.807809022039903,0.178874552273351,6.29994717343747e-06,9.02892372502583e-06,"OK"
"SCNM1",143.278440560996,-0.479936093357046,0.304490921528764,0.114981607976287,0.128962813420664,"OK"
"TMOD4",42.7898966675206,-1.9128419431904,0.445179672893342,1.7329206732881e-05,2.43385115454605e-05,"OK"
"VPS72",3670.20698071013,-0.230406592903998,0.0880254047707368,0.0088576205493178,0.0108205954908803,"OK"
"PIP5K1A",5883.2076214852,-1.15221050964812,0.059793550154259,9.62839459721688e-83,4.33693195220325e-82,"OK"
"PSMD4",9501.40500312246,-0.430043730863747,0.046527029639906,2.39951037440005e-20,5.16546708084398e-20,"OK"
"ZNF687",3021.65473098868,-0.430884899991443,0.0660432868137077,6.83289280455307e-11,1.17526021130455e-10,"OK"
"PI4KB",7080.29184979927,0.573626752358808,0.048294298562664,1.54501958877107e-32,4.11086396430586e-32,"OK"
"RFX5",4603.45910330261,-0.725010308682142,0.0443912556006612,5.81715278903129e-60,2.15166758122006e-59,"OK"
"SELENBP1",2074.33665030921,-0.387738331178906,0.0773601629136595,5.38339336088354e-07,8.09378871362252e-07,"OK"
"PSMB4",12223.1197148369,-0.658260080175028,0.0611429436990161,4.98606819626496e-27,1.21166304640715e-26,"OK"
"POGZ",10502.410823313,0.393839383835929,0.049718572454604,2.34901102985981e-15,4.55257166614853e-15,"OK"
"CGN",1329.4096152036,0.640036601157348,0.107374083270517,2.50989351455251e-09,4.12130645843481e-09,"OK"
"TUFT1",2144.19982708965,-1.62020699561635,0.084569215068681,8.2438635485665e-82,3.67967420514109e-81,"OK"
"MIR554",0.484071686940044,-0.632394709935183,0.93287318262876,0.497835113973033,NaN,"Low"
"SNX27",5256.42815663087,1.11286737926136,0.0528970089190842,2.92190054603399e-98,1.4879474602716e-97,"OK"
"CELF3",4992.02916830948,9.29542640461448,0.252018734365494,NaN,NaN,"Outlier"
"RIIAD1",38.4107668822884,5.0520085830219,0.724297642315478,3.05773123471294e-12,5.46866433764491e-12,"OK"
"MRPL9",3431.01418015094,-0.848815233982258,0.0601511235763056,3.23200752107348e-45,1.02006824606956e-44,"OK"
"OAZ3",51.5791453466165,0.325037525156076,0.407239885077756,0.424784858176352,0.449827369058758,"OK"
"TDRKH",1755.3317469252,0.4410400103043,0.069221779688898,1.87303997561097e-10,3.17694889420245e-10,"OK"
"LINGO4",201.955394134702,6.01773916008052,0.445041762901956,1.16389392477591e-41,3.50749286517204e-41,"OK"
"RORC",594.999406487928,0.0610083679571326,0.145677317095687,0.675368789310708,0.696644574478183,"OK"
"C2CD4D",53.7452001352433,1.11092349541395,0.32654688228285,0.000668863914918225,0.00087153655639161,"OK"
"LOC100132111",86.1701365674914,1.84926583845536,0.344418480379933,7.90686842526287e-08,1.23112119620232e-07,"OK"
"THEM5",7.88776579260264,-0.352055628943185,0.769954007698525,0.647496815784183,NaN,"Low"
"THEM4",1595.70740094363,-0.770225526816379,0.116309408904228,3.53863798683645e-11,6.13582885709687e-11,"OK"
"S100A10",6385.78517751827,-3.03045407610509,0.058393476959176,0,0,"OK"
"S100A11",8401.74327608191,-3.60466293984955,0.0586840777533655,0,0,"OK"
"TCHHL1",0,NaN,NaN,NaN,NaN,"Low"
"TCHH",95.4226090476588,-0.657750376122288,0.263467378290958,0.0125420210896966,0.015161313825955,"OK"
"RPTN",0,NaN,NaN,NaN,NaN,"Low"
"HRNR",0,NaN,NaN,NaN,NaN,"Low"
"FLG",0.464719980785653,-0.619929840127102,0.9269614459624,0.503638191233046,NaN,"Low"
"FLG2",0,NaN,NaN,NaN,NaN,"Low"
"CRNN",0.263556938902135,0.43429807028297,0.812442906483346,0.592955349728497,NaN,"Low"
"LCE5A",1.30375455975788,1.92963546599133,1.18875580283071,0.104538200611487,NaN,"Low"
"CRCT1",0,NaN,NaN,NaN,NaN,"Low"
"LCE3E",0.232359990392826,-0.387019639418059,0.78386358631292,0.62149446849769,NaN,"Low"
"LCE3D",1.39415994235696,-1.11176190319026,1.08485682377299,0.305457292273892,NaN,"Low"
"LCE3C",0.52711387780427,0.687126774287415,0.952389328364148,0.470616229468426,NaN,"Low"
"LCE3B",0,NaN,NaN,NaN,NaN,"Low"
"LCE3A",0.71643167733287,-1.42557755297304,1.15846705113886,0.21848284174403,NaN,"Low"
"LCE2D",0,NaN,NaN,NaN,NaN,"Low"
"LCE2C",0,NaN,NaN,NaN,NaN,"Low"
"LCE2B",0,NaN,NaN,NaN,NaN,"Low"
"LCE2A",0,NaN,NaN,NaN,NaN,"Low"
"LCE4A",0,NaN,NaN,NaN,NaN,"Low"
"C1orf68",0,NaN,NaN,NaN,NaN,"Low"
"KPRP",1.80317902274104,1.55268351199998,1.17117657111971,0.184923602443994,NaN,"Low"
"LCE1F",2.12994332584422,-2.59710545239164,1.18527433291642,0.0284414522945402,NaN,"Low"
"LCE1E",1.42318750158854,-2.13854596035588,1.19396789941277,0.0732732104159476,NaN,"Low"
"LCE1D",0,NaN,NaN,NaN,NaN,"Low"
"LCE1C",0.78014821564181,0.860714077031517,1.01693735730102,0.397341539694232,NaN,"Low"
"LCE1B",0,NaN,NaN,NaN,NaN,"Low"
"LCE1A",0,NaN,NaN,NaN,NaN,"Low"
"LCE6A",0,NaN,NaN,NaN,NaN,"Low"
"SMCP",6.26924599464007,3.9439946361762,1.11593026055303,0.000408908972656521,NaN,"Low"
"IVL",5.70242585943138,-3.84141289147143,1.11350405532623,0.000560915049258484,NaN,"Low"
"SPRR4",0,NaN,NaN,NaN,NaN,"Low"
"SPRR1A",1.65554749198137,-2.30058015977123,1.19280844445706,0.053767021469995,NaN,"Low"
"SPRR3",0,NaN,NaN,NaN,NaN,"Low"
"SPRR1B",4.50192249515846,-3.54297366210073,1.13354306239487,0.00177457916112505,NaN,"Low"
"SPRR2D",18.0450552485322,-4.69923135405787,0.902086296257992,1.89562098761851e-07,2.9041424091217e-07,"OK"
"SPRR2A",5.2860851440317,-3.32208173420473,1.16274770581607,0.00427536606949444,NaN,"Low"
"SPRR2B",0,NaN,NaN,NaN,NaN,"Low"
"SPRR2E",0,NaN,NaN,NaN,NaN,"Low"
"SPRR2F",5.82835146597505,-3.08296723189403,1.18056308111012,0.00901623481575744,NaN,"Low"
"SPRR2C",0.968143373880088,-0.929929805866316,1.04121592013477,0.371793405645408,NaN,"Low"
"SPRR2G",2.62153925426856,2.89049148501253,1.1758377164547,0.0139619774959388,NaN,"Low"
"LELP1",0.697079971178479,-0.786948303127866,0.996284681756787,0.429596118045877,NaN,"Low"
"PRR9",0.939115814648501,-1.63054645723077,1.17625780748996,0.165681200098477,NaN,"Low"
"LOR",8.38120903954535,4.44718058803774,1.07346338365422,3.43040271554423e-05,NaN,"Low"
"PGLYRP3",1.85887992314261,-1.25501458809406,1.11093816225504,0.258607306625969,NaN,"Low"
"PGLYRP4",8.08408088182281,-4.28906826063336,1.08238494267157,7.41351574717489e-05,NaN,"Low"
"S100A9",547.288149194191,2.85132259886407,0.163733666314929,6.41645332984977e-68,2.55091391677518e-67,"OK"
"S100A12",24.9392941169438,3.15989566237088,0.618712142973021,3.26942446482763e-07,4.95918598096546e-07,"OK"
"S100A8",308.167011572783,3.6884762271303,0.314618854849558,9.64445097410921e-32,2.53833711163453e-31,"OK"
"S100A7A",3.756463258594,-3.10915448161422,1.16723669082939,0.00772891879931991,NaN,"Low"
"S100A7L2",0,NaN,NaN,NaN,NaN,"Low"
"S100A7",43.7021520376505,-2.69013879340683,0.456348504770877,3.74858644769653e-09,6.11509915316393e-09,"OK"
"S100A6",10139.6256338279,-1.12227066296702,0.0465703747346369,2.59930130221696e-128,1.60899198501724e-127,"OK"
"S100A5",11.7665253851968,0.183208448671646,0.666662677374544,0.783458897712789,0.799037127619611,"OK"
"S100A4",3236.70811805839,-4.83454228222746,0.12073357922714,0,0,"OK"
"S100A3",51.3038414999526,-2.09329735538505,0.389987904350343,7.97932205259915e-08,1.24174875892211e-07,"OK"
"S100A2",57.1983457870283,-1.31457500762641,0.450903915225315,0.00355208355645592,0.00444718355389229,"OK"
"S100A16",2945.30103189649,-1.04320836656511,0.0980571330863741,1.96685590571178e-26,4.72593985359693e-26,"OK"
"S100A14",840.23042452148,-6.31150417916848,0.248459897701411,2.36607084869022e-142,1.59964416577925e-141,"OK"
"S100A13",3232.28806885153,-0.287799100799089,0.0519232398325788,2.97706629395304e-08,4.71395391852112e-08,"OK"
"S100A1",3311.20477508664,2.32834132531867,0.119809636722915,4.0063947511275e-84,1.82078073363021e-83,"OK"
"CHTOP",5611.51180455316,0.0241752675130966,0.0634743968202118,0.703302356374968,0.723439802850899,"OK"
"SNAPIN",1872.45522763601,0.214001177333945,0.073955035467486,0.00380772865769806,0.00476086800677522,"OK"
"ILF2",12897.3933910679,-1.65353950694789,0.0354159190467678,0,0,"OK"
"NPR1",705.39297222405,-2.85595548414426,0.179126396547906,3.14624594788389e-57,1.12823654954729e-56,"OK"
"INTS3",8070.11497101996,-0.0520832483874245,0.0467102985446658,0.264838811956474,0.286968924204837,"OK"
"SLC27A3",1150.2069568632,0.00510684452824044,0.0783492369640196,0.948030265632562,0.95221535594437,"OK"
"GATAD2B",4716.73558154561,0.576378244602749,0.045037091694659,1.68538929870318e-37,4.80183077285044e-37,"OK"
"DENND4B",8260.12443060509,0.394244758544983,0.0549389355597892,7.17523162921379e-13,1.30603934075546e-12,"OK"
"CRTC2",3052.39200903182,0.0331645724273481,0.0790903156044897,0.674978389462388,0.696282345837538,"OK"
"SLC39A1",5387.16085396742,-1.56110652348866,0.0445272906595749,2.78963962155317e-269,3.35645656703078e-268,"OK"
"CREB3L4",801.09320422298,-2.09257632178483,0.0992529304554306,1.1328037749607e-98,5.7836215748641e-98,"OK"
"JTB",6552.27829585974,-0.169494322381122,0.0917223688896148,0.0646159320326838,0.0741170466509849,"OK"
"RAB13",3110.8755826854,-1.84585882414489,0.0776627571038679,7.22394626908706e-125,4.37255710905484e-124,"OK"
"RPS27",32698.9122462192,-1.65114101759,0.0459553104156533,1.0665757484548e-282,1.36078503291354e-281,"OK"
"NUP210L",78.8517764919676,-5.66016971764321,0.640921878386822,1.03471362228018e-18,2.14747545954934e-18,"OK"
"TPM3",17513.0450535134,-0.964095120795066,0.0381445550261792,6.05064652847155e-141,4.06283859026805e-140,"OK"
"MIR190B",0,NaN,NaN,NaN,NaN,"Low"
"C1orf189",2.82620982984027,1.46087938347461,1.14471913449491,0.201888279008688,NaN,"Low"
"C1orf43",14750.3428488696,0.132024878516822,0.0404262437306861,0.00109147193328244,0.00140660463292161,"OK"
"UBAP2L",11941.462940741,-0.778817923804104,0.0406662908146161,9.41517440046839e-82,4.19932395288044e-81,"OK"
"HAX1",5681.82697781002,-0.399159498414717,0.0691295390278188,7.73746062589509e-09,1.24890144363584e-08,"OK"
"AQP10",75.9678967043521,-5.90949817774792,0.668376486022883,9.43819720171738e-19,1.96043639675653e-18,"OK"
"ATP8B2",5047.64174957208,0.130132967057894,0.0428485928396155,0.00238912331494816,0.00302229463756397,"OK"
"IL6R",1319.77241374442,-1.01189035040076,0.0831701024179838,4.68664917607168e-34,1.27411095171177e-33,"OK"
"SHE",248.631929987865,2.5963769889763,0.208898252997981,1.82106895726863e-35,5.049767310101e-35,"OK"
"TDRD10",36.2132614801938,0.265383492243269,0.523570399411243,0.612244208590409,0.634926545307894,"OK"
"UBE2Q1",6582.31768719664,0.421596805677477,0.0665396444551367,2.35769585405294e-10,3.98533463395348e-10,"OK"
"CHRNB2",2268.17038775031,6.40004048645338,0.15124302788343,0,0,"OK"
"ADAR",23211.4333222975,0.0690647877438281,0.0485186626764184,0.154600388760366,0.171749176796883,"OK"
"KCNN3",1611.47653161285,1.90189186976485,0.0847193873780969,1.29970686797661e-111,7.21937332894553e-111,"OK"
"PMVK",2437.37177238217,0.743541383477791,0.0799914861841454,1.46851658774069e-20,3.17865152855641e-20,"OK"
"PBXIP1",6010.7465935888,0.943447492364159,0.0457082623826528,1.18499225485177e-94,5.84492983514576e-94,"OK"
"PYGO2",4293.15459948522,0.065574779178691,0.0602850725651426,0.276707747809041,0.299143055577915,"OK"
"SHC1",7880.96126287718,-1.82028482645549,0.0575617384008092,1.77342535271944e-219,1.76516992342747e-218,"OK"
"CKS1B",2180.96672593726,-3.95389868004589,0.092219377365811,0,0,"OK"
"MIR4258",6.21418696119253,-3.13193127777478,1.04026250607303,0.00260635546869534,NaN,"Low"
"FLAD1",2177.33718169722,-1.10015280303796,0.0951127992179644,6.06893084617787e-31,1.57625224245747e-30,"OK"
"LENEP",0.929439961571306,-0.916778366572896,1.03763465008983,0.376951529774682,NaN,"Low"
"ZBTB7B",2483.90180032618,-0.362457382293634,0.0702528651492414,2.47841405779375e-07,3.77775610097618e-07,"OK"
"DCST2",149.775857160557,-0.900600687552246,0.330392916658544,0.00641366344183367,0.00790274839285024,"OK"
"DCST1",13.1386550580138,-1.38823184185283,0.656587428570496,0.0344884769826195,0.0403871330261002,"OK"
"LOC100505666",190.76262501462,-3.0511872609446,0.232662111199793,2.72896602545315e-39,7.97479994297993e-39,"OK"
"ADAM15",7233.47370463103,-0.935183580371617,0.0743698456754474,2.90651062036464e-36,8.13850488791594e-36,"OK"
"EFNA4",397.783142147394,-3.32447719117163,0.269898376731829,7.29067511771497e-35,2.00352448612709e-34,"OK"
"EFNA3",1254.91736143797,1.00786459046973,0.0870757503104985,5.54469130086056e-31,1.44051583247508e-30,"OK"
"EFNA1",2526.93415014139,-0.510140789853209,0.111321094349103,4.59215313575579e-06,6.62738405304205e-06,"OK"
"SLC50A1",1882.99559833123,-2.72377033120424,0.078048384279832,7.83855496439334e-267,9.33003587881211e-266,"OK"
"DPM3",750.360594514284,0.0488837598998719,0.133608862244396,0.714460488724935,0.734066479094623,"OK"
"KRTCAP2",3155.60491393019,-1.1169957150051,0.0731922339965872,1.38837306179604e-52,4.74383071384181e-52,"OK"
"TRIM46",1245.47684787138,2.81389269596375,0.0957540864139353,8.13205786043887e-190,7.08491069461014e-189,"OK"
"MUC1",1265.52135483775,-4.55358339918624,0.242179564356863,NaN,NaN,"Outlier"
"MIR92B",0,NaN,NaN,NaN,NaN,"Low"
"THBS3",1341.44153078562,-0.681262478981926,0.186808573011712,0.000265476812073466,0.000353630337301494,"OK"
"MTX1",1247.07284022402,-1.23640493856314,0.117357754632719,5.93624811201288e-26,1.41391216271497e-25,"OK"
"GBAP1",504.242953030637,0.673166923759881,0.116047091012515,6.59960311078199e-09,1.06708415093885e-08,"OK"
"GBA",3074.45052513837,-0.566286843909352,0.0554080604109209,1.60846992927502e-24,3.74220186613055e-24,"OK"
"FAM189B",3164.81226186444,-0.105062674253869,0.0654885655165757,0.108650065320761,0.122177969157746,"OK"
"SCAMP3",3849.66151624174,-0.571631377674085,0.0722220386680348,2.47419855572178e-15,4.79205519681267e-15,"OK"
"CLK2",3614.1893132964,-0.887057876524236,0.0502858271881332,1.20783869459002e-69,4.87503145619494e-69,"OK"
"HCN3",1654.87967861648,1.00694629625316,0.0967742364256278,2.34991655353213e-25,5.53837570724233e-25,"OK"
"PKLR",340.550844073948,-2.02068746159777,0.151623189979741,1.61178494632483e-40,4.78173644975373e-40,"OK"
"FDPS",8906.40771370092,-1.04335571320771,0.0600310851756604,1.16429710481568e-67,4.61222783909909e-67,"OK"
"RUSC1-AS1",51.5210690984559,-1.09753222610517,0.340765551589829,0.00127840472646887,0.00164261864180734,"OK"
"RUSC1",6283.30875997267,1.81989335433901,0.0584791284256587,1.27631957581111e-212,1.23035543247799e-211,"OK"
"ASH1L",9589.82926081079,1.23174515147545,0.0522646204774789,8.31091246571685e-123,4.95944060286069e-122,"OK"
"MIR555",0.790670816706405,0.865092224886652,1.01830491987985,0.395580083124587,NaN,"Low"
"POU5F1P4",0.474395833862848,-1.12453629350975,1.11268933643513,0.312185346061553,NaN,"Low"
"ASH1L-AS1",156.77826706614,-0.549230734783745,0.407500885642064,0.177721895973371,0.196353762549923,"OK"
"MSTO1",196.693476950915,-0.698953032364537,0.177048866241054,7.88735472651178e-05,0.000107600034077488,"OK"
"MSTO2P",421.783952496899,-0.129330505055942,0.14379231871148,0.368425962064318,0.393243251864765,"OK"
"YY1AP1",6217.27384370538,0.25315749156607,0.0723412665534182,0.000466150233143071,0.000613024689706564,"OK"
"DAP3",5792.52657438678,-1.29073477648787,0.0422787628334684,1.06956808900672e-204,9.93282306415603e-204,"OK"
"GON4L",3465.36752921612,-0.505696362063548,0.085314721990087,3.07727392511058e-09,5.0385072745583e-09,"OK"
"SYT11",29939.1387533178,6.20162620885153,0.0838472541870323,0,0,"OK"
"RIT1",1295.92987526346,-0.804197457394994,0.0787708736735228,1.80113257484367e-24,4.18605288184268e-24,"OK"
"KIAA0907",5088.63512679992,-0.471265395720497,0.0482576739857043,1.58164709284175e-22,3.54815964564058e-22,"OK"
"SNORA42",3.8070119132577,-2.45218621323599,1.0968910750659,0.0253793877245831,NaN,"Low"
"SCARNA4",3.41917635442623,-0.0918670349135145,1.14794904077926,0.93621570085924,NaN,"Low"
